company_id,segment,action,priority,ltv_pred_lgb_clip,ltv_12m_actual,ltv_rank,monetary_12m,growth_rate_12m,frequency,n_unique_products,renewal_share_line,has_collab
comp_399ecf1e4962,High_Default,Проверить клиента High,High,46715.40519068825,39000.0,248.0,38000.0,0.0,1,2,0.0,0
comp_f355f2c59138,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,46549.8616250121,86000.0,249.0,56000.0,1.0,13,2,0.5909090909090909,0
comp_0077c29db87d,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,46515.71226857868,73000.0,250.0,50000.0,0.847457627118644,9,2,0.7894736842105263,0
comp_5e51f19707c7,High_Default,Проверить клиента High,High,46463.35500661827,50000.0,251.0,31000.0,0.0,1,1,0.0,0
comp_b8b3df53139a,High_Default,Проверить клиента High,High,46339.318393724985,74000.0,252.0,44000.0,0.0,2,3,0.0,0
comp_7a3546a5a473,High_Default,Проверить клиента High,High,46280.1330234268,34000.0,253.0,46000.0,1.069767441860465,6,3,0.8888888888888888,0
comp_554a752ddbaf,High_Default,Проверить клиента High,High,46042.63991161191,0.0,254.0,0.0,0.0,4,4,0.5,0
comp_d498b5925f72,High_Default,Проверить клиента High,High,46026.46026754839,112000.0,255.0,98000.0,2.6486486486486487,4,2,0.8333333333333334,0
comp_cddde34ac951,High_Default,Проверить клиента High,High,45946.81794529829,20000.0,256.0,41000.0,3.727272727272727,8,3,0.5714285714285714,0
comp_89c32a9db2f8,High_Default,Проверить клиента High,High,45682.30977395582,56000.0,257.0,46000.0,1.15,12,4,0.9090909090909091,0
comp_0214c9e2f3e1,High_Default,Проверить клиента High,High,45645.76827375692,71000.0,258.0,127000.0,2.3962264150943398,4,3,0.7777777777777778,0
comp_6a01a383cc41,High_Default,Проверить клиента High,High,45589.18327508177,17000.0,259.0,75000.0,0.6637168141592921,3,3,0.8333333333333334,0
comp_f3e20c426d56,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,45584.29695811284,100000.0,260.0,90000.0,0.9,37,2,0.6829268292682927,0
comp_3354bcc66cae,High_Default,Проверить клиента High,High,45576.38674720299,0.0,261.0,0.0,0.0,3,1,0.6666666666666666,0
comp_2f0f2af90281,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,45438.576014193335,54000.0,262.0,27000.0,1.125,3,1,0.6666666666666666,0
comp_284f817552cf,High_Default,Проверить клиента High,High,45347.78516672046,0.0,263.0,127000.0,0.7839506172839507,7,4,0.6111111111111112,0
comp_1ef1af9b0f0c,High_Default,Проверить клиента High,High,44726.9680207894,46000.0,264.0,62000.0,0.0,2,3,0.5,0
comp_d28777027684,High_Default,Проверить клиента High,High,44720.48050092145,80000.0,265.0,72000.0,1.125,4,2,0.8571428571428571,0
comp_b10929256851,High_Default,Проверить клиента High,High,44551.508718573015,30000.0,266.0,57000.0,1.5405405405405406,9,3,0.5,0
comp_4624f00818a7,High_Default,Проверить клиента High,High,44410.539732062454,27000.0,267.0,43000.0,0.6142857142857143,7,4,0.7333333333333333,0
comp_b3b91cca1f5a,High_Default,Проверить клиента High,High,44308.72633287186,71000.0,268.0,46000.0,2.5555555555555554,4,4,0.8333333333333334,0
comp_e6868a8b363b,High_Default,Проверить клиента High,High,44281.91402649527,11000.0,269.0,51000.0,0.0,2,2,0.5,0
comp_9a5b6691db3c,High_Default,Проверить клиента High,High,44166.66595153686,57000.0,270.0,45000.0,0.0,1,2,0.0,0
comp_3793fe08915b,High_Default,Проверить клиента High,High,44152.711743865046,53000.0,271.0,53000.0,1.2619047619047619,7,2,0.9333333333333333,0
comp_da6af51451cf,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,44150.87955504461,36000.0,272.0,37000.0,0.0,3,2,0.0,0
comp_36cdc6da8320,High_Default,Проверить клиента High,High,44126.96900620825,80000.0,273.0,36000.0,1.3846153846153846,3,2,0.6,0
comp_5ee6b9011702,High_Default,Проверить клиента High,High,43868.028283478576,46000.0,274.0,47000.0,2.238095238095238,12,4,0.6,0
comp_a2c470847225,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,43823.18558415706,57000.0,275.0,53000.0,0.0,2,2,0.0,0
comp_b79574c98d51,High_Default,Проверить клиента High,High,43810.59273028177,36000.0,276.0,39000.0,0.0,3,2,0.0,0
comp_63e80608c881,High_Default,Проверить клиента High,High,43552.14202835728,37000.0,277.0,45000.0,4.090909090909091,2,2,0.0,0
comp_f3c58dc233f6,High_Default,Проверить клиента High,High,43474.00012722735,0.0,278.0,70000.0,1.1475409836065573,5,2,0.9090909090909091,0
comp_2d06c363dbfc,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,43443.70905965761,41000.0,279.0,53000.0,0.9464285714285714,9,2,0.5454545454545454,0
comp_06970bb9cdf9,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,43410.86906822994,40000.0,280.0,40000.0,0.0,4,1,0.0,0
comp_66ce572c3993,High_Default,Проверить клиента High,High,43399.08015504364,56000.0,281.0,55000.0,1.9642857142857142,7,4,0.9230769230769231,0
comp_fcd1c83fbddb,High_Default,Проверить клиента High,High,43350.50929797496,0.0,282.0,50000.0,1.4705882352941178,10,3,0.9,0
comp_8ba60e372370,High_Default,Проверить клиента High,High,43259.26846222854,46000.0,283.0,38000.0,0.0,1,2,0.0,0
comp_a4e909b43dd2,High_Default,Проверить клиента High,High,43142.189951166285,55000.0,284.0,76000.0,0.8735632183908046,34,5,0.7096774193548387,0
comp_8c02753a6ebf,High_Default,Проверить клиента High,High,43087.923783185644,32000.0,285.0,84000.0,2.8,13,2,0.5,0
comp_347434998fcb,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,42918.797352618734,35000.0,286.0,85000.0,1.1333333333333333,26,2,0.8367346938775511,0
comp_c4851dd44ca8,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,42656.34879078958,93000.0,287.0,41000.0,0.0,2,2,0.0,0
comp_e28c245730bc,High_Default,Проверить клиента High,High,42459.387020044844,73000.0,288.0,32000.0,1.6,10,5,0.3333333333333333,0
comp_e210d65bfd4f,High_Default,Проверить клиента High,High,42402.596191644654,59000.0,289.0,49000.0,0.7205882352941176,11,2,0.9047619047619048,0
comp_461d7c888adb,High_Default,Проверить клиента High,High,41901.285691106445,38000.0,290.0,35000.0,0.0,2,2,0.0,0
comp_2f964b53a11f,High_Default,Проверить клиента High,High,41823.69903307008,28000.0,291.0,47000.0,0.0,2,3,0.0,0
comp_6a3bef0efe07,High_Default,Проверить клиента High,High,41795.09888769601,0.0,292.0,78000.0,1.95,10,5,0.7142857142857143,0
comp_ce10f642cbbf,High_Default,Проверить клиента High,High,41725.57070709098,73000.0,293.0,42000.0,0.0,1,3,0.0,1
comp_62374963707a,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,41696.764270852975,49000.0,294.0,44000.0,0.0,3,2,0.0,0
comp_56065ccc7fef,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,41686.466226840064,70000.0,295.0,30000.0,0.375,12,1,0.45454545454545453,0
comp_a9dfe250b32f,High_Default,Проверить клиента High,High,41662.71512438376,47000.0,296.0,43000.0,0.6142857142857143,12,5,0.7333333333333333,0
comp_8a0f537b14b1,High_Default,Проверить клиента High,High,41621.942535470014,49000.0,297.0,57000.0,1.5405405405405406,5,2,0.75,0
comp_8bbbd0863bb7,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,41489.98003804986,0.0,298.0,29000.0,0.0,1,1,0.0,0
comp_d39c4bf5b3e1,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,41480.067632614024,74000.0,299.0,45000.0,0.0,1,2,0.0,0
comp_535786edcc97,High_Default,Проверить клиента High,High,41266.780798190375,37000.0,300.0,33000.0,1.736842105263158,13,5,1.0,0
comp_6e5dffc3c808,High_Default,Проверить клиента High,High,41160.36638387344,41000.0,301.0,38000.0,0.0,1,2,0.0,0
comp_83a7a3dcd3ea,High_Default,Проверить клиента High,High,40986.865124003234,45000.0,302.0,44000.0,1.0232558139534884,6,2,0.9333333333333333,0
comp_60d7865583e8,High_Default,Проверить клиента High,High,40877.767239403816,50000.0,303.0,47000.0,0.9791666666666666,5,3,0.5333333333333333,0
comp_1a7355926225,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,40697.79041836786,44000.0,304.0,42000.0,2.0,6,2,0.2,0
comp_e07d1c145e8f,High_Default,Проверить клиента High,High,40132.07871495549,59000.0,305.0,53000.0,1.06,9,2,0.8571428571428571,0
comp_e005cc1c5395,High_Default,Проверить клиента High,High,40060.10350082523,0.0,306.0,43000.0,3.909090909090909,5,5,0.6,1
comp_bd3ebd0de6a6,High_Default,Проверить клиента High,High,40019.593411667265,42000.0,307.0,40000.0,0.8333333333333334,12,3,0.8666666666666667,0
comp_6c676d28e1ec,High_Default,Проверить клиента High,High,39973.38612629808,17000.0,308.0,58000.0,0.8923076923076924,14,2,0.18181818181818182,0
comp_9b6c73f3a217,High_Default,Проверить клиента High,High,39882.965711902594,41000.0,309.0,32000.0,1.3333333333333333,5,2,0.625,0
comp_d069c01346d6,High_Default,Проверить клиента High,High,39877.11725452831,41000.0,310.0,40000.0,0.6896551724137931,4,2,0.625,0
comp_8457879628a1,High_Default,Проверить клиента High,High,39772.932151363355,58000.0,311.0,35000.0,1.1666666666666667,4,3,0.75,0
comp_e47908d22d5c,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,39652.599782717065,0.0,312.0,90000.0,1.125,45,2,0.7555555555555555,0
comp_1fc94861dbf4,High_Default,Проверить клиента High,High,39279.12028028018,0.0,313.0,106000.0,1.0,3,2,0.6666666666666666,0
comp_55d2eef39ecd,High_Default,Проверить клиента High,High,39231.9681001631,73000.0,314.0,22000.0,1.0,7,2,0.6666666666666666,0
comp_14db78e098d8,High_Default,Проверить клиента High,High,39134.14545917771,0.0,315.0,73000.0,1.0735294117647058,3,3,0.8,0
comp_d1522ab93c66,High_Default,Проверить клиента High,High,38999.23665797711,0.0,316.0,120000.0,1.263157894736842,4,3,0.9090909090909091,0
comp_47765c74f995,High_Default,Проверить клиента High,High,38766.41362405996,27000.0,317.0,36000.0,1.5,11,4,0.8,0
comp_dbf0c74b8cf8,High_Default,Проверить клиента High,High,38751.07333220379,50000.0,318.0,46000.0,2.090909090909091,5,3,0.8,0
comp_412dc78d0fb8,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,38630.484737550694,0.0,319.0,41000.0,3.727272727272727,11,2,0.125,0
comp_1982aeabbdf5,High_Default,Проверить клиента High,High,38507.18754677304,40000.0,320.0,42000.0,1.4,4,4,0.2727272727272727,0
comp_2c9f2626c8f3,High_Default,Проверить клиента High,High,38503.50816400364,39000.0,321.0,35000.0,1.1290322580645162,13,5,1.0,0
comp_ac8f736b0fbf,High_Default,Проверить клиента High,High,38501.23358570966,26000.0,322.0,37000.0,0.0,3,2,0.0,0
comp_8c9706f243fe,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,38488.02895762579,59000.0,323.0,37000.0,0.0,3,2,0.0,0
comp_d6d40affed7a,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,38466.45282196246,0.0,324.0,36000.0,0.4864864864864865,3,2,0.2,0
comp_8a3c4a1194cc,High_Default,Проверить клиента High,High,38300.97428384088,41000.0,325.0,38000.0,1.2258064516129032,7,3,0.7142857142857143,0
comp_8ee83512e33f,High_Default,Проверить клиента High,High,38253.45748697509,45000.0,326.0,45000.0,1.0227272727272727,11,3,0.6923076923076923,0
comp_5dd3137944f7,High_Default,Проверить клиента High,High,38176.777330154546,64000.0,327.0,21000.0,1.105263157894737,4,2,0.75,0
comp_d1d0e82ae814,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,38114.086747692534,40000.0,328.0,70000.0,0.660377358490566,24,2,0.5185185185185185,0
comp_8c96f101048f,High_Default,Проверить клиента High,High,37905.03891527139,49000.0,329.0,24000.0,0.0,1,2,0.0,0
comp_7f074e237560,High_Default,Проверить клиента High,High,37857.02064757226,41000.0,330.0,25000.0,2.0833333333333335,4,3,0.7142857142857143,0
comp_d17b0279c814,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,37813.53768501535,37000.0,331.0,38000.0,0.0,1,2,0.0,0
comp_97042824058d,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,37736.5931448694,30000.0,332.0,46000.0,1.0222222222222221,8,2,0.85,0
comp_7bc231cd2096,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,37701.83662099596,61000.0,333.0,27000.0,1.173913043478261,3,1,0.3333333333333333,0
comp_21e8022d66e1,High_Default,Проверить клиента High,High,37671.473458773326,40000.0,334.0,30000.0,0.5660377358490566,4,3,0.5,0
comp_56e3a3731f2b,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,37598.566166141776,70000.0,335.0,10000.0,0.5882352941176471,12,2,0.6153846153846154,0
comp_62920e3975c7,High_Default,Проверить клиента High,High,37431.21000729783,29000.0,336.0,26000.0,1.5294117647058822,12,4,0.9333333333333333,0
comp_b3adf22d766f,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,37427.23041909404,10000.0,337.0,59000.0,1.475,23,2,0.7555555555555555,0
comp_95ff4dc01877,High_Default,Проверить клиента High,High,37378.93898532772,59000.0,338.0,51000.0,1.0,4,3,0.75,0
comp_38a382ab8d38,High_Default,Проверить клиента High,High,37374.98140393128,50000.0,339.0,27000.0,0.5869565217391305,4,3,0.75,0
comp_aa2eecd8a95e,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,37229.24671412061,42000.0,340.0,37000.0,1.2333333333333334,2,1,0.5,0
comp_b125e52b55e9,High_Default,Проверить клиента High,High,37110.598836496276,52000.0,341.0,50000.0,1.1111111111111112,4,2,0.75,0
comp_ee8511d65cac,High_Default,Проверить клиента High,High,37050.503778118036,47000.0,342.0,33000.0,0.8048780487804879,11,4,0.6666666666666666,0
comp_f3fe49152b25,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,37001.74448695996,50000.0,343.0,32000.0,1.0,5,2,0.5,0
comp_1b8a66b93906,High_Default,Проверить клиента High,High,36805.91060565105,34000.0,344.0,36000.0,1.2,10,4,0.7142857142857143,0
comp_2311eafce6de,High_Default,Проверить клиента High,High,36718.27668872963,37000.0,345.0,44000.0,1.0232558139534884,12,3,1.0,0
comp_c0a3c2da5573,High_Default,Проверить клиента High,High,36566.04114469248,47000.0,346.0,38000.0,0.6031746031746031,3,2,0.5714285714285714,0
comp_b86cb9bc52ca,High_Default,Проверить клиента High,High,36487.8703570591,43000.0,347.0,29000.0,0.4461538461538462,9,4,0.8181818181818182,0
comp_7cbb45313e62,High_Default,Проверить клиента High,High,36386.09287900171,71000.0,348.0,21000.0,1.0,3,1,0.6666666666666666,0
comp_9a4d974aa5d2,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,36317.15143123616,35000.0,349.0,44000.0,1.9130434782608696,4,2,0.6666666666666666,0
comp_0c0c3381b9e5,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,36288.70774353105,0.0,350.0,48000.0,0.0,2,2,0.0,0
comp_9ad6fdf4f8f4,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,36273.66112568217,32000.0,351.0,42000.0,1.9090909090909092,9,1,0.6666666666666666,0
comp_d21b16115a31,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,35780.63430823014,0.0,352.0,0.0,0.0,1,2,0.0,0
comp_23902342e5d2,High_Default,Проверить клиента High,High,35776.87414323174,0.0,353.0,77000.0,2.026315789473684,3,3,0.5,0
comp_215edc889773,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,35645.74047113636,52000.0,354.0,13000.0,0.5652173913043478,7,1,0.42857142857142855,0
comp_d18f41ed8ca6,High_Default,Проверить клиента High,High,35609.28981774936,0.0,355.0,38000.0,1.4074074074074074,6,3,0.5,0
comp_df449beb35e3,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,35564.79901198393,26000.0,356.0,36000.0,1.44,5,2,0.6,0
comp_138f4ccd6086,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,35492.03510873145,53000.0,357.0,47000.0,1.2702702702702702,23,2,1.0,0
comp_41c2b8d2eb25,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,35223.85128785249,89000.0,358.0,36000.0,0.0,3,2,0.8571428571428571,0
comp_3945c17a44b9,High_Default,Проверить клиента High,High,35155.80705305038,53000.0,359.0,27000.0,1.0384615384615385,3,2,0.6666666666666666,0
comp_d9c0c5fa7624,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,34957.93153091797,0.0,360.0,32000.0,1.3333333333333333,5,1,0.75,0
comp_85ecc7c37003,High_Default,Проверить клиента High,High,34934.02558775755,0.0,361.0,0.0,0.0,1,2,0.0,0
comp_e0c5fb1f9f75,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,34908.54629156788,55000.0,362.0,33000.0,0.0,3,1,0.3333333333333333,0
comp_10ef6ce766c6,High_Default,Проверить клиента High,High,34884.71518910288,50000.0,363.0,30000.0,1.3636363636363635,5,3,0.42857142857142855,0
comp_dbb722866eb1,High_Default,Проверить клиента High,High,34779.8429766235,27000.0,364.0,25000.0,0.0,2,1,0.5,0
comp_f6b48f9f2507,High_Default,Проверить клиента High,High,34642.418161905036,32000.0,365.0,38000.0,0.76,12,5,0.6,0
comp_ca4c7ce39465,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,34420.999496898,0.0,366.0,70000.0,2.0,4,2,0.6666666666666666,0
comp_8bc68cd42d25,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,34348.841987865584,42000.0,367.0,37000.0,0.0,2,2,0.3333333333333333,0
comp_b1d242e22128,High_Default,Проверить клиента High,High,34244.92981128406,0.0,368.0,38000.0,2.375,3,2,0.75,0
comp_d794d86500c9,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,34233.585340881844,0.0,369.0,45000.0,0.0,1,2,0.0,0
comp_9cb3efd21b37,High_Default,Проверить клиента High,High,33954.60800969119,58000.0,370.0,0.0,0.0,4,3,0.8888888888888888,0
comp_4db08d152851,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,33944.44577397258,56000.0,371.0,18000.0,0.0,6,1,0.6666666666666666,0
comp_6b561a17ad76,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,33909.72166187526,0.0,372.0,43000.0,4.3,5,1,0.2,0
comp_5c4afae30d58,High_Default,Проверить клиента High,High,33871.59720209323,105000.0,373.0,55000.0,0.6875,34,3,0.8421052631578947,0
comp_4b4246322707,High_Default,Проверить клиента High,High,33866.62209689051,32000.0,374.0,43000.0,0.0,2,2,0.0,0
comp_7b7b8205e053,High_Default,Проверить клиента High,High,33820.2535379503,30000.0,375.0,24000.0,0.6,6,2,0.6666666666666666,0
comp_368db4527003,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,33808.69322577326,27000.0,376.0,27000.0,0.0,1,2,0.0,0
comp_99dac03b842c,High_Default,Проверить клиента High,High,33725.874212445124,52000.0,377.0,29000.0,1.16,3,2,0.75,0
comp_c91bac253d95,High_Default,Проверить клиента High,High,33658.95915130675,0.0,378.0,71000.0,2.6296296296296298,3,3,0.7142857142857143,0
comp_3529a4ba76ac,High_Default,Проверить клиента High,High,33440.432088144575,99000.0,379.0,11000.0,0.0,9,2,0.375,0
comp_332bc306be79,High_Default,Проверить клиента High,High,33395.78828454071,32000.0,380.0,36000.0,2.4,8,4,0.7142857142857143,0
comp_d67c20f3c752,High_Default,Проверить клиента High,High,33352.020717677144,21000.0,381.0,30000.0,1.5,6,1,0.16666666666666666,0
comp_4e16be0a6f8f,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,33315.87996004322,27000.0,382.0,37000.0,0.43023255813953487,16,2,0.7368421052631579,0
comp_9278411c9064,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,33297.58379275705,21000.0,383.0,51000.0,2.4285714285714284,8,1,0.375,0
comp_62869ac73396,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,33252.149775176316,37000.0,384.0,41000.0,0.803921568627451,8,2,0.9166666666666666,0
comp_9d2d6ca3d73f,High_Default,Проверить клиента High,High,33229.07991982004,50000.0,385.0,38000.0,1.027027027027027,3,2,1.0,0
comp_b1c0df3594df,High_Default,Проверить клиента High,High,33162.09177162129,0.0,386.0,50000.0,0.0,2,5,0.0,1
comp_d1e38d6d3388,High_Default,Проверить клиента High,High,32907.345599276305,34000.0,387.0,34000.0,0.7555555555555555,9,3,0.6,0
comp_855d53d10345,High_Default,Проверить клиента High,High,32866.92286745607,27000.0,388.0,26000.0,1.0,3,2,0.6666666666666666,0
comp_baf6e44c636f,High_Default,Проверить клиента High,High,32860.17962258893,34000.0,389.0,33000.0,1.1,11,6,0.625,0
comp_062812c8e776,High_Default,Проверить клиента High,High,32691.705417723624,35000.0,390.0,33000.0,0.717391304347826,6,3,0.6666666666666666,0
comp_92edfb6c00a3,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,32450.669851945015,0.0,391.0,104000.0,3.0588235294117645,9,2,0.7272727272727273,0
comp_0c0b6dfb786b,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,32193.852541780812,23000.0,392.0,23000.0,0.0,1,1,0.0,0
comp_b29fb3d1ad5b,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,32185.834436933736,36000.0,393.0,35000.0,0.0,1,2,0.0,0
comp_d95b802fa25c,High_Default,Проверить клиента High,High,32164.64553859442,38000.0,394.0,37000.0,1.0571428571428572,4,4,0.375,0
comp_c424427dbb3b,High_Default,Проверить клиента High,High,32161.488315252314,30000.0,395.0,33000.0,1.5714285714285714,5,1,0.4,0
comp_e55d5890740a,High_CrossSell,Кросс-сейл: предложить доп. продукты,High,32073.849250952542,33000.0,396.0,33000.0,1.0,18,1,0.09090909090909091,0
comp_d8bd93395dd4,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,31807.193505358,0.0,399.0,40000.0,4.0,2,2,0.0,0
comp_401f37f2950d,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,31580.68869843542,39000.0,401.0,22000.0,0.0,2,1,0.0,0
comp_73c822ec6f16,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,31471.416628189938,51000.0,406.0,48000.0,2.6666666666666665,5,2,0.2857142857142857,0
comp_2386eb83e846,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,31278.503051134194,45000.0,409.0,25000.0,0.0,2,1,0.0,1
comp_e0f5d55273ee,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,30861.508829061237,20000.0,415.0,40000.0,0.0,4,1,0.0,0
comp_ebd5e376ff30,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,30844.890955739393,70000.0,416.0,30000.0,0.0,3,1,0.0,0
comp_aa59a7d3f6ad,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,30239.024756401024,23000.0,427.0,33000.0,0.0,12,2,0.2857142857142857,0
comp_21693edc7e6b,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,29886.636843526252,33000.0,433.0,41000.0,0.0,3,2,0.0,1
comp_b241a91cd567,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,29865.217307864714,40000.0,434.0,30000.0,1.5,5,1,0.2,0
comp_529e11ca455f,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,29604.41555469665,39000.0,439.0,28000.0,0.0,11,5,0.2857142857142857,0
comp_8ecd8fb93604,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,29234.938222288034,37000.0,446.0,32000.0,0.0,2,3,0.0,0
comp_bb93874b8bed,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,29019.64507572903,34000.0,448.0,32000.0,0.0,4,2,0.0,0
comp_2d0ed1c7cc6a,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,28838.113957418132,50000.0,449.0,20000.0,0.5,6,1,0.16666666666666666,0
comp_edae4112dc4d,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,28192.09596309561,40000.0,458.0,30000.0,0.0,3,1,0.0,0
comp_08d10710c027,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,27593.93748985289,38000.0,469.0,34000.0,1.1333333333333333,4,2,0.25,0
comp_c2fd33632fe7,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,27413.40978423516,0.0,475.0,40000.0,4.0,5,1,0.0,0
comp_6fc4db9837bf,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,27175.285242839724,47000.0,481.0,36000.0,0.0,2,2,0.0,0
comp_879cc9eecb8c,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,26441.134856672372,17000.0,490.0,27000.0,0.0,2,2,0.0,0
comp_1283cd735db1,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,26411.989863490697,10000.0,492.0,51000.0,0.0,2,5,0.0,1
comp_5529f1368d24,Medium_Renewal,Продления: стимулировать повторные покупки,Medium,26287.18388646987,10000.0,494.0,48000.0,3.2,2,4,0.0,1
